10000
41494.5597,18,7822,541403880
78026.8354,18,7833,290689031
21802.69624,18,7846,665813528
19375.66404,18,7884,996439516
28395.81771,18,7923,878217077
61227.14067,18,7930,491869428
54645.10021,18,7951,101576988
16558.64268,18,7985,640785659
878.5715778,18,8018,844467156
72915.67979,18,8068,815493246
49094.00207,18,8120,765276352
31108.02762,18,8129,368856404
45104.86205,18,8177,622790037
44070.25285,18,8218,390493953
68488.64335,18,8251,425782389
17819.21904,18,8333,252912415
6518.796889,18,8357,193164360
4001.209665,18,8391,580770474
77812.47156,18,8401,236872603
18520.02435,18,8489,912980883
27252.19619,18,8522,806044317
68604.22057,18,8526,351749181
27082.07457,18,8536,292652631
6465.070477,18,8681,237623646
92698.19885,18,8682,451800849
99935.38278,18,8710,148337338
12258.38543,18,8803,459241053
28684.91467,18,9084,325442314
91092.67483,18,9122,288317631
53615.25846,18,9229,437978126
69496.69834,18,9233,969883602
84669.97203,18,9254,985829960
15319.81093,18,9299,431813683
21170.68151,18,9359,663909406
90403.6892,18,9396,913125096
46953.35567,18,9407,850181194
1316.749898,18,9428,884133945
63019.93694,18,9460,987782111
8306.324292,18,9487,244594639
61245.13395,18,9488,754723968
29181.85469,18,9574,196310752
98359.41703,18,9623,456982157
43248.74117,18,9658,572844403
55944.74332,18,9697,626170030
34771.22714,18,9707,578774883
2385.751205,18,9742,941409648
48312.28192,18,9828,870563599
66688.73051,18,9932,450169422
90965.38507,18,9978,961219288
72696.57122,18,9988,326931070
68688.88743,19,21,764806045
87910.47814,19,35,632617072
249.2814725,19,63,371684761
79173.71946,19,88,115949715
32409.47851,19,90,533607115
91191.62331,19,134,122438302
82460.6394,19,173,906904446
5760.873358,19,198,510085322
93532.94885,19,237,569372133
64230.33068,19,247,497661854
56071.06402,19,249,753893261
57521.46319,19,283,905484664
44583.74475,19,361,851279278
97269.84451,19,363,386274689
38999.75406,19,464,888234594
44516.97803,19,483,104678438
80503.2931,19,579,378262254
55937.53106,19,651,852695791
72102.28911,19,707,998482494
18599.63697,19,719,740491245
18158.50603,19,738,620092759
35445.66835,19,801,342067648
86169.77382,19,944,107152767
25400.72765,19,1006,535560334
22189.31073,19,1164,892152681
70088.23289,19,1233,239042856
1322.570555,19,1267,856379849
61156.99515,19,1384,592041730
41357.78776,19,1403,176973163
82839.51371,19,1536,530967532
50481.83933,19,1547,995861666
34103.1236,19,1616,545361520
82996.1563,19,1633,620476848
62642.12508,19,1677,397381781
82732.67324,19,1719,980204430
89257.14914,19,1738,624857713
768.0624481,19,1750,227190394
2300.853494,19,1785,359876273
1432.872533,19,1840,947673336
2287.462134,19,1872,742951109
61940.69508,19,1888,717060934
32496.86592,19,1893,151243826
29892.98894,19,1913,620805844
51497.49947,19,1951,535108844
42398.87214,19,1966,920284346
45742.59405,19,1982,608784754
29430.50544,19,2006,221504022
56988.1447,19,2101,323438320
69039.99215,19,2112,943611100
69192.28172,19,2117,651805932
26128.66423,19,2204,469784145
32467.12954,19,2240,583918820
536.7420871,19,2383,677318172
78715.7937,19,2389,845844807
64368.30683,19,2443,306211124
24274.20456,19,2456,381961600
15570.12359,19,2457,887504035
52730.73486,19,2504,645859314
1964.389757,19,2510,249341299
3365.527214,19,2511,841325419
22507.52772,19,2521,411694788
91108.39596,19,2528,218959156
59753.3164,19,2549,297966791
96592.2479,19,2551,158311471
20313.00045,19,2658,316894546
66986.63787,19,2741,398606272
62594.72204,19,2773,812285330
98844.24186,19,2779,886904343
82386.93051,19,2838,276773233
69665.5116,19,2874,538209094
43569.68074,19,2988,530957265
30767.46574,19,2994,921440180
59372.24282,19,3068,399838346
16675.5015,19,3078,852911689
23443.28973,19,3119,343336230
6385.940857,19,3152,743319054
47563.98947,19,3182,516584750
57930.65033,19,3223,882073003
373.1122975,19,3318,763438140
43717.48402,19,3354,116737459
37066.42571,19,3431,564839945
26174.31175,19,3460,934325467
99237.3615,19,3467,165596352
25569.31199,19,3497,702146855
89021.13623,19,3534,378805674
78905.21506,19,3582,406540407
90439.66062,19,3727,579666386
55565.13502,19,3865,131333267
35547.22465,19,3906,350726654
62296.52658,19,3926,922243087
52240.39476,19,3986,159441455
29376.74541,19,3995,798494948
84037.17038,19,4003,883106881
67392.65989,19,4009,766165265
63875.60161,19,4055,797302836
46934.08702,19,4088,104907740
61276.35939,19,4154,820850421
37233.90295,19,4163,208078305
9832.745986,19,4195,379198351
78293.38682,19,4225,246900822
87562.33449,19,4253,980181523
56857.76361,19,4262,652489065
53956.66224,19,4319,727977973
19389.99333,19,4321,640464775
72925.75559,19,4426,383053445
37333.9913,19,4468,241061494
95375.08431,19,4528,256109277
98783.25665,19,4549,875688442
92300.53598,19,4562,605690729
32707.2847,19,4608,668519060
17094.60964,19,4615,558791214
72580.3838,19,4632,491296194
23897.55223,19,4678,707243587
34008.92776,19,4690,576681131
70388.24386,19,4714,244368244
29312.47128,19,4732,740013342
92359.17666,19,4750,428586288
91887.75515,19,4763,561732154
48712.10612,19,4773,834395787
44512.94927,19,4780,751373547
96870.29174,19,4833,395495423
33498.18811,19,4878,188623627
15359.17482,19,4922,960697425
55308.37435,19,4960,468043593
64785.95062,19,5015,899482678
91163.19593,19,5101,612609975
8760.919462,19,5125,156502288
69947.8636,19,5177,281515590
89319.63933,19,5249,969970047
38786.73943,19,5299,155267215
66415.38213,19,5311,138349925
61180.74941,19,5316,372806919
44453.24241,19,5338,494263791
6775.372249,19,5460,788848981
18541.28792,19,5468,250856855
18378.98321,19,5487,989638443
5670.640149,19,5491,731113809
14377.46973,19,5505,353592545
53864.42996,19,5528,484472435
95588.39661,19,5560,615180468
8456.972569,19,5735,406869833
10835.64753,19,5787,452321666
72093.29602,19,5858,554858600
17370.41572,19,5859,648718896
23735.60839,19,5860,909302086
21688.18201,19,5876,476782793
59834.08445,19,6016,558551785
37531.80607,19,6043,544338553
93414.63368,19,6086,933415589
58400.64154,19,6172,121888679
17279.9227,19,6175,771033005
68016.61743,19,6197,402799061
50082.8266,19,6226,693774927
2044.534183,19,6247,701196126
89283.63435,19,6367,317663550
95758.11016,19,6473,674682491
26063.5052,19,6475,838178907
40059.40006,19,6487,857609951
6760.475968,19,6501,318757323
77203.23892,19,6536,750157770
99861.20938,19,6547,243036759
48170.55037,19,6556,660798634
14560.65139,19,6579,613837392
67754.29253,19,6603,776924040
88968.72511,19,6654,376035254
62153.75012,19,6669,990977934
41742.81233,19,6728,303733750
44144.92331,19,6909,458673599
186.9652405,19,6920,447536175
93316.93824,19,6938,187445572
40402.31197,19,6954,267349908
51900.62932,19,7038,596914804
26319.21922,19,7084,129283835
38111.3763,19,7099,826860276
84307.9435,19,7112,615516784
48492.0385,19,7121,238958274
78349.06483,19,7129,985686220
3284.030124,19,7140,839698666
2359.007419,19,7258,437876768
58477.65502,19,7392,470603955
18189.76906,19,7447,567432483
90713.53743,19,7452,127884433
18970.50175,19,7470,760505664
69237.02763,19,7490,599384880
61069.4799,19,7532,188825525
98059.72341,19,7612,766803994
78673.59357,19,7629,650004116
51229.39761,19,7651,231405119
9145.8749,19,7732,544450751
53015.9188,19,7800,468141930
52486.32179,19,7818,825497995
56591.42812,19,7850,427174874
84100.56597,19,7887,183287880
14089.62579,19,7918,583830327
78101.37408,19,7939,127651839
40339.92379,19,7948,777114664
99969.69705,19,7996,571774484
1395.865866,19,8115,768464102
54466.60617,19,8233,944213144
39572.77624,19,8234,251171990
9475.629629,19,8239,846089992
59679.75258,19,8240,122460899
40541.6558,19,8259,804971348
85367.00519,19,8323,167382931
85983.76027,19,8344,151729910
45345.30157,19,8414,561190878
65071.90906,19,8421,605825640
21135.96479,19,8434,538386156
74451.55764,19,8466,404633521
533.2387465,19,8495,510949883
33456.66105,19,8540,282067353
38390.16717,19,8675,325044899
24462.2094,19,8697,731869628
59574.68354,19,8742,861180174
89692.72599,19,8899,917483459
26154.30681,19,8936,747774343
31395.36839,19,8958,923917059
45844.6488,19,8983,115125355
45180.195,19,9027,129370113
81129.13758,19,9029,258159702
16825.60818,19,9110,580142447
28100.92679,19,9111,270481045
54869.25635,19,9131,315389635
4592.76921,19,9152,832873081
36420.65757,19,9175,587914275
47814.06467,19,9208,523552345
32504.76989,19,9224,935869898
57889.93605,19,9253,282375688
87127.81908,19,9318,822914883
48432.55068,19,9427,566214444
57648.73547,19,9466,770726830
70708.82929,19,9495,182538149
73134.40379,19,9519,696846358
45089.10837,19,9576,780774208
68233.67751,19,9581,328067166
10948.85739,19,9584,238189257
58435.92652,19,9608,992543749
19314.65223,19,9666,690988240
21975.57367,19,9702,143580526
86017.17546,19,9770,479128221
76807.62886,19,9849,808753947
98508.27852,19,10000,419445941
76978.22685,20,97,781192002
9160.102148,20,129,801870423
61713.26422,20,132,270331505
46995.9966,20,168,685702563
80420.85416,20,189,195953604
69020.02258,20,215,553484667
22804.43525,20,297,509502089
32245.67803,20,321,548946601
70873.16404,20,379,469454587
69162.59619,20,381,109415786
15380.59014,20,385,724232243
98601.01014,20,411,675874216
68268.14523,20,488,474138586
76891.92389,20,490,117460760
68179.36558,20,557,618056635
74859.77544,20,563,971782126
94300.30503,20,592,460123674
9724.349579,20,601,498864516
53692.73469,20,688,483037634
83679.4372,20,727,257624288
62319.42114,20,739,176241387
11742.72893,20,752,156119903
42328.24318,20,952,656837009
89233.73391,20,1020,937453973
77514.78684,20,1026,377626387
84539.88278,20,1044,745247836
7540.929574,20,1072,773191992
81375.11881,20,1144,781236101
44656.43541,20,1217,891295200
8442.574929,20,1253,157589757
57857.34712,20,1261,499215330
79174.22864,20,1282,495984031
76713.78355,20,1306,161803691
9079.418901,20,1360,621934249
19637.76716,20,1434,114126127
19685.05914,20,1446,811859509
32653.03206,20,1449,246322322
22634.17182,20,1490,793659360
27934.41382,20,1554,377542842
27089.52362,20,1568,918077226
3642.117859,20,1573,507312305
98399.84135,20,1603,885119230
24734.28749,20,1608,153490373
22435.31486,20,1684,637794804
92591.31448,20,1705,481998936
14922.332,20,1723,934241282
98501.1288,20,1749,414807136
43954.12726,20,1769,136690401
27506.8363,20,1827,487870395
70874.86321,20,1842,360130008
75699.13104,20,1902,818286931
94658.02467,20,2010,348758712
28264.75842,20,2049,886028255
97155.85866,20,2064,781138161
16285.76037,20,2093,610696021
83526.15597,20,2107,737254188
57838.93536,20,2156,258152373
47563.43159,20,2197,153714155
94562.12297,20,2227,990813551
33898.65002,20,2246,876256898
85901.07699,20,2301,188794756
52409.03082,20,2358,512997911
31860.22584,20,2391,366053911
42727.68196,20,2395,688070229
66723.07497,20,2420,259757783
40776.89859,20,2463,374120780
25194.33503,20,2524,252780215
44704.60505,20,2589,115753273
79620.66896,20,2720,508912626
8682.365271,20,2796,358265760
54039.29497,20,2821,271893943
24226.09353,20,2851,504548897
55060.25292,20,2879,980629587
54085.26826,20,2930,698769354
85120.47092,20,2940,252694232
8898.549438,20,3017,165280102
16070.86874,20,3046,226732198
33317.67976,20,3106,548783467
81074.24204,20,3194,954185917
44785.99808,20,3207,640889237
66877.10716,20,3241,101587089
79872.60495,20,3264,149230624
99245.94991,20,3269,598586702
60651.93179,20,3449,730455122
63258.97384,20,3468,178442402
15192.03823,20,3561,736103265
35053.36614,20,3754,814633027
91631.81225,20,3812,867303831
34077.09132,20,3833,785681505
78633.81132,20,3856,940198529
90284.24592,20,3903,936870195
28180.77564,20,3919,580034111
15155.1797,20,3962,703997940
44396.04065,20,3982,741183177
53742.01647,20,4021,472506250
11155.45608,20,4087,265971059
80820.05907,20,4096,152714015
22798.3121,20,4171,502868367
15413.06161,20,4197,839794730
12472.86051,20,4261,636219093
14919.42461,20,4270,711026472
10465.07253,20,4340,852009514
32986.46375,20,4424,182394263
76030.53499,20,4453,231647904
68416.4095,20,4534,823583405
82120.86086,20,4536,452818547
48408.3398,20,4541,387145582
92810.7414,20,4583,441731248
60724.47858,20,4635,618685228
98823.76795,20,4677,194398237
89637.93733,20,4712,459763772
24403.69559,20,4743,414093748
13473.11328,20,4816,585539138
62989.49221,20,4919,770736212
52619.6213,20,4954,530559149
48300.75521,20,4955,412511697
93424.23049,20,4965,219134740
34555.07033,20,4968,510948499
38798.77326,20,4995,534495190
78963.68397,20,4998,856117528
19870.3931,20,5006,340860222
99541.22674,20,5023,179848866
75901.29942,20,5162,429765661
45028.53645,20,5232,750249567
58817.53614,20,5357,169964846
92327.55572,20,5523,424925557
59457.5202,20,5573,268632867
38716.9319,20,5610,960166278
66655.17772,20,5617,994433939
78700.15446,20,5619,737020293
8426.329127,20,5635,492836801
24413.74303,20,5720,297150395
52863.2615,20,5750,466778243
40780.87258,20,5803,820513900
15661.06005,20,5885,223727073
95114.13527,20,5896,639883640
3248.978566,20,5954,445907344
88744.36206,20,5955,714410190
56713.115,20,5959,102238197
25640.14471,20,5972,415335165
3978.484022,20,5982,142555880
38154.66331,20,6054,637057342
70121.22883,20,6105,429324887
25476.68422,20,6141,911486215
18527.82044,20,6148,676539610
41876.76565,20,6206,852807288
9980.647694,20,6333,207645949
70955.14709,20,6337,739526528
44267.74148,20,6351,745453667
22465.82791,20,6352,218488200
27439.38297,20,6414,676836481
64712.14626,20,6422,169599711
81339.20115,20,6426,114312940
71658.18035,20,6477,493280897
70350.13993,20,6480,337320717
87862.21732,20,6524,152022862
32911.65374,20,6529,240588133
14166.14114,20,6570,721859495
25974.25848,20,6580,796836786
51438.40201,20,6586,202959786
61665.98002,20,6634,231671326
45397.11171,20,6666,802489718
74622.3236,20,6738,420264817
14370.37198,20,6824,419701564
6880.014324,20,6956,481135027
89891.79778,20,7034,812078024
58516.30073,20,7057,508958253
78245.52462,20,7178,824888866
80035.27757,20,7200,321629036
81.94438086,20,7207,474307836
53673.38522,20,7235,197948008
20513.76828,20,7249,947291862
19074.54803,20,7274,160674096
24561.51673,20,7304,488160768
64411.99587,20,7429,913467329
92557.00746,20,7441,625748230
20682.5257,20,7442,435796807
30567.01466,20,7536,471759277
88983.85859,20,7638,735113800
14750.08535,20,7689,100621320
41698.34365,20,7697,235154263
32872.57344,20,7699,405481440
57431.14488,20,7710,199720925
57542.49672,20,7724,297713616
3926.777895,20,7755,493068910
60808.03972,20,7795,468230259
17311.53495,20,7806,696221607
13469.78807,20,7888,593856784
48795.16074,20,7937,571310515
39484.57373,20,8005,251921131
63698.71052,20,8082,774608897
27474.89581,20,8113,775830928
95749.59489,20,8140,247363725
57999.9848,20,8209,221038001
59323.1131,20,8321,592229678
69089.13534,20,8467,738580594
84096.15722,20,8482,127373155
90491.65848,20,8486,874709737
78759.1173,20,8502,122177145
6458.300367,20,8530,364471494
13732.7019,20,8653,371736021
21033.13693,20,8660,393286167
57769.98698,20,8714,681215708
62968.50538,20,8764,948388023
91235.17432,20,8824,970169928
13372.16273,20,8827,817558915
19211.66749,20,8875,532433673
8243.957079,20,8910,283726500
35947.40741,20,8973,678892431
15650.03118,20,9067,100000866
68277.80521,20,9138,126333449
93383.57893,20,9169,856583688
24687.32173,20,9194,933588706
57562.79917,20,9246,190479146
89588.43291,20,9274,773035760
73397.9255,20,9283,229051502
56119.19377,20,9335,213047879
34950.11438,20,9337,568401559
33094.86298,20,9367,739897329
85126.69661,20,9448,339593974
16348.92572,20,9485,591454791
50672.55671,20,9526,300320697
4148.593586,20,9571,832439979
1337.993877,20,9624,700559145
77611.43215,20,9679,315277844
69506.77504,20,9761,654266802
58289.09801,20,9823,660185761
49211.74898,20,9838,453091127
77815.70412,20,9844,663596479
5069.734654,20,9969,706847468
51085.14555,21,107,361645260
76469.57341,21,118,568107322
48714.84419,21,130,271392709
3105.900287,21,166,357373654
60814.95201,21,180,507630938
39302.32066,21,244,829069560
56453.50091,21,317,746163178
44648.32718,21,322,777044244
22749.48413,21,333,621195975
82467.90294,21,440,231025802
492.4212536,21,470,710824328
60791.11905,21,510,393100493
24966.26044,21,551,849629482
17730.78044,21,602,922735515
92442.68345,21,606,690387153
66594.13171,21,617,909103881
10863.77109,21,692,550278702
63804.76552,21,706,171041000
2875.989088,21,717,180471358
90422.62649,21,792,887601432
34439.07499,21,846,908266105
45216.45487,21,892,158713672
61398.66237,21,956,339709584
96719.84181,21,971,381223479
7821.678673,21,978,668561147
931.6536085,21,1110,929004590
44325.66742,21,1199,364672161
51399.13632,21,1301,584124125
58163.21708,21,1307,465714778
99351.97838,21,1379,701195152
17322.52818,21,1399,923733414
60361.51937,21,1467,633888419
5437.038954,21,1618,851621459
50145.64533,21,1643,691777630
3738.43447,21,1654,491254043
28005.79428,21,1746,316445701
60175.39734,21,1768,622375411
57535.24053,21,1856,859231523
92254.75785,21,1880,240119261
94905.30266,21,1903,138661036
17511.289,21,2053,194753434
23728.22509,21,2092,552950266
77210.7305,21,2108,406080076
55886.17189,21,2120,611645866
77600.22617,21,2136,674349555
62886.40091,21,2148,462929056
21313.86063,21,2168,777180447
15912.43809,21,2181,475685911
55131.39967,21,2200,447925858
53299.21606,21,2306,642730450
34525.38286,21,2475,452223856
73480.16617,21,2477,236865598
21501.32758,21,2491,597887817
92250.96509,21,2569,168501145
826.9186232,21,2572,567276149
36515.05595,21,2617,173082350
7995.831301,21,2654,940439577
56576.10227,21,2745,263812187
55301.63429,21,2786,629194595
50732.88186,21,2870,475113008
19975.3874,21,2903,685265538
26306.62954,21,2908,995042866
14463.42805,21,3004,979506355
38355.1327,21,3038,272804028
15368.91233,21,3130,614282167
51143.53104,21,3167,254474901
47064.09418,21,3324,349774626
72159.16765,21,3325,151445438
19512.33688,21,3328,713454302
20206.76022,21,3342,258835842
56193.79072,21,3365,166008968
55365.07123,21,3373,264981495
620.347365,21,3398,644274948
78191.34153,21,3412,270853611
30128.87514,21,3457,559926631
70099.55498,21,3484,732882099
98016.74593,21,3529,617091400
39231.00627,21,3551,401673955
92969.45023,21,3596,406904141
86083.55574,21,3658,569221041
61756.07156,21,3743,966960202
60194.50805,21,3744,289019321
64045.29942,21,3771,839215063
76121.91975,21,3811,997165495
92838.78302,21,3814,541029926
74123.05052,21,3859,125147328
94439.52441,21,3939,206328115
99583.69378,21,3949,898988157
41784.6474,21,3959,560207002
7484.525304,21,3983,193812547
84891.55181,21,4001,134627311
2277.859618,21,4045,269617564
22982.97577,21,4057,907234078
10206.89636,21,4065,662192972
77114.74478,21,4104,118301105
64134.83134,21,4165,249446619
3240.064684,21,4190,294421692
71188.12709,21,4226,442487532
611.3304923,21,4275,848345815
9859.78252,21,4359,416889104
17820.89798,21,4476,292928849
98915.71004,21,4485,365026873
2711.341574,21,4573,404995637
41589.41561,21,4663,452704127
45087.92133,21,4725,567061235
39038.0599,21,4814,379537604
27240.47249,21,4846,952866687
4472.618534,21,4877,974885200
36168.97389,21,4894,296097178
69089.32746,21,4984,926854562
64279.8495,21,5056,455723634
5465.543158,21,5094,941151436
71560.96135,21,5111,234671323
60359.86118,21,5127,574912597
71456.21477,21,5128,340798202
11001.57986,21,5184,240007571
926.555966,21,5196,815972363
32742.1998,21,5228,908118689
16079.63391,21,5282,867158084
5371.733922,21,5307,875754890
84572.82896,21,5308,116950432
29532.58977,21,5373,390391009
21793.40029,21,5475,105054488
45447.04723,21,5524,583159832
5540.91936,21,5593,697794510
66348.19496,21,5628,152197097
51797.52518,21,5665,345954829
66523.12306,21,5730,873463330
98131.38455,21,5747,631030092
3301.747353,21,5758,952653988
65959.42667,21,5773,337692096
50690.42493,21,5800,351951973
75962.12452,21,5849,975933364
7020.668037,21,5869,758418115
67810.08104,21,5928,699978647
95452.79928,21,5973,159522572
85710.70569,21,5984,854055213
60482.07366,21,5994,439982456
93898.80065,21,6049,360337393
13403.48534,21,6050,926653977
41247.00597,21,6063,106182163
38687.05242,21,6075,637348462
74387.35983,21,6171,358064879
87879.16303,21,6180,363995161
26355.8092,21,6242,922321688
61371.44084,21,6266,735543513
47362.12432,21,6267,626471176
15316.53171,21,6277,743181315
7652.489551,21,6279,509279741
90112.49902,21,6313,359015356
69396.85346,21,6399,586744055
23450.00508,21,6452,644946104
68516.05194,21,6453,300153771
4002.642495,21,6548,936106731
71498.29244,21,6569,229379917
26246.77776,21,6622,464365130
34621.24018,21,6708,614186753
80944.35318,21,6770,144783843
48435.31199,21,6787,367537802
97119.59703,21,6868,485378086
69448.97861,21,6884,227121184
90762.43113,21,6981,299261253
28718.80326,21,7097,735554201
87250.92731,21,7100,622078190
36352.8365,21,7195,480854014
51884.25913,21,7292,552938283
43016.53235,21,7309,332899587
41750.76755,21,7353,857812597
49993.35956,21,7372,875936073
48100.04455,21,7401,413147379
59198.73678,21,7503,735291641
79868.88419,21,7561,559902614
29592.90946,21,7579,475046630
5059.8264,21,7624,404127006
14668.19961,21,7647,981881944
59280.48435,21,7694,599703067
43555.40745,21,7844,336497897
48712.70526,21,7891,507801584
1497.937469,21,7901,720571979
68376.06719,21,8032,692418485
52271.4992,21,8168,589477057
96956.27683,21,8213,990940158
87935.8069,21,8305,958856532
21104.99885,21,8456,130857524
36644.17944,21,8501,117453952
7671.987185,21,8542,875908276
99824.70022,21,8654,614576426
86741.10154,21,8658,956518109
92160.01343,21,8664,740277537
45507.02201,21,8717,341307639
90158.45567,21,8719,424167518
78677.69586,21,8828,497337557
75546.89579,21,8843,209407480
57835.49231,21,8880,695703206
15487.06847,21,8935,236509176
77619.88307,21,8949,292689361
5766.939404,21,8984,551707700
45865.33196,21,9014,685458986
69703.41572,21,9026,710358726
90701.53578,21,9044,344078076
3437.647082,21,9095,490544915
57985.96521,21,9109,977615432
77791.4534,21,9160,876369872
28964.46813,21,9161,413014041
7210.051953,21,9163,554062286
3479.400193,21,9264,281316510
31027.69315,21,9276,440665612
